replicate,and_truth_auroc,and_TT_vs_mixed_auroc,and_mixed_vs_FF_auroc,and_total_range,and_pooled_sd,and_range_over_sd,dprime_AND_TT_mixed,dprime_AND_mixed_FF,or_truth_auroc,or_TT_vs_mixed_auroc,or_mixed_vs_FF_auroc,or_total_range,or_pooled_sd,or_range_over_sd,dprime_OR_TT_mixed,dprime_OR_mixed_FF,and_minus_or_auroc,OR_to_AND_range_ratio,OR_range_compression,OR_to_AND_pooled_sd_ratio,OR_to_AND_range_over_sd_ratio
605,0.9400416666666667,0.91845,0.67875,10.178296969117723,4.058972498400821,2.507604319351223,1.9326130647867001,0.6281302922793806,0.6485333333333333,0.787675,0.5616875,4.9871279904956465,3.9996472811024506,1.2468919482122458,1.1289352045213956,0.24945753441278845,0.29150833333333337,0.48997666364296916,0.5100233363570308,0.9853841785521474,0.49724429751135796
606,0.9601583333333333,0.9470375,0.669225,11.124293594750869,3.9209262306173964,2.8371596251631637,2.318550934857746,0.5977488037949699,0.6452583333333334,0.8402375,0.549725,5.7876394573649605,4.0819020454098665,1.4178780855050674,1.3955676903143888,0.2196844319181138,0.31489999999999996,0.5202702902497942,0.4797297097502058,1.0410555581320189,0.49975266563421716
607,0.9422083333333333,0.9242,0.654275,10.187476036960255,4.18154027313557,2.436297481674396,1.9712590955226752,0.5123121551930735,0.7013749999999999,0.8607125,0.597,6.871090062732875,4.030937444371253,1.7045886118445157,1.5280140300869338,0.35556445898144157,0.24083333333333345,0.6744644147190626,0.3255355852809374,0.9639838865759899,0.699663577484389
608,0.9492333333333334,0.9329375,0.6742999999999999,10.955214234116747,4.178243270130297,2.6219665840029256,2.08001540465341,0.6179471945436592,0.6829083333333333,0.83755,0.5817125,6.270849275279746,4.043851650403277,1.5507119987090474,1.3731543209667847,0.33307518859184415,0.26632500000000003,0.5724077267015971,0.4275922732984029,0.9678353769662558,0.5914308779410886
609,0.9662583333333332,0.952975,0.7175125,11.255141471007374,3.7142688456969983,3.0302441580249417,2.3482333367949932,0.7793622287882824,0.6662166666666668,0.8273625,0.5617125000000001,5.2814988837553685,3.7328661124433395,1.4148642690799256,1.2784298762346433,0.28128452986431707,0.30004166666666643,0.4692521100121415,0.5307478899878585,1.0050069791711191,0.466914279937795
610,0.9320416666666667,0.9101875,0.6580374999999999,10.01169769786505,4.2362508569131645,2.363339196857735,1.8621512945093106,0.5819892601925742,0.6705333333333333,0.8421,0.5715749999999999,5.947619174105691,4.045478936870232,1.4701891338252875,1.356334537450775,0.2968770203402204,0.26150833333333334,0.5940669957877369,0.4059330042122631,0.954966802843696,0.6220813058828085
611,0.9472166666666667,0.9282750000000001,0.6619999999999999,10.926331323845451,4.228100028236354,2.58421779306936,2.0789513777214763,0.6127646149390206,0.6664749999999999,0.8220124999999999,0.577325,6.106152147894033,4.253808889841515,1.4354552134384981,1.313694021057948,0.2901172841396709,0.2807416666666668,0.5588474270927575,0.4411525729072425,1.0060804762028974,0.5554699055506312
612,0.9475416666666667,0.9294125,0.6882625,10.918053419530134,4.114523937859881,2.6535398953612663,2.048981414047571,0.6821630001909627,0.6789083333333334,0.8390500000000001,0.58295,6.294936597009257,4.0563592926591925,1.5518685951713462,1.4060444219833181,0.3410536997741497,0.2686333333333333,0.5765621723144274,0.4234378276855726,0.985863578367965,0.5848295696945106
613,0.9518333333333334,0.9359124999999999,0.6944750000000001,11.220076812297878,4.025255756210063,2.787419605571106,2.1469820038035614,0.7037267352467035,0.66725,0.8224874999999998,0.571025,6.028668042278641,4.197732072047593,1.436172661524332,1.3056087590680205,0.29089920776320927,0.2845833333333334,0.5373107638328161,0.46268923616718394,1.042848535915125,0.5152337519094399
614,0.9469750000000001,0.9283125000000001,0.6787000000000001,11.024520544634795,4.261149684461477,2.587217385213275,2.0439914148116407,0.6599643283940476,0.70475,0.8478,0.604225,6.791969394701134,4.102154526533279,1.6557078361553121,1.4366108719002377,0.3904639141462319,0.24222500000000013,0.6160784378062156,0.38392156219378437,0.9626872628980898,0.6399569845263796
615,0.9391416666666667,0.9196125,0.6847875,10.69620592731914,4.182890520032361,2.5571326517138653,1.960335271280165,0.6620240157685274,0.6758083333333333,0.8315875,0.576475,6.229217873049813,4.127212047361624,1.509304053575809,1.3380966513352048,0.32346431371012274,0.2633333333333333,0.5823763973298037,0.41762360267019627,0.9866889959457256,0.5902329910668612
616,0.956375,0.94085,0.6903250000000001,11.003951805654447,4.000488626368068,2.750651941146656,2.1671689032373243,0.6819908242736731,0.67615,0.839275,0.5712875,6.094470032247427,3.9661369876177894,1.5366262061230502,1.412308905786129,0.3003738322573046,0.28022499999999995,0.5538437590317096,0.44615624096829043,0.9914131392540751,0.5586407291801817
617,0.9566,0.940225,0.6902499999999999,11.056546902954764,3.9385461685071372,2.807266039271955,2.1919761412663594,0.7122191416555074,0.7152666666666666,0.8691249999999999,0.6117750000000001,6.787465940435813,3.751760055315491,1.8091418002116997,1.5724431502451484,0.42248339422057035,0.2413333333333334,0.6138865958793991,0.3861134041206009,0.9525748575235198,0.6444497154537189
618,0.9469583333333332,0.9303000000000001,0.6851499999999999,10.981120317673067,4.090773640589036,2.6843627348913595,2.1149553997689465,0.6439023463807714,0.6720333333333333,0.83175,0.5697375000000001,5.90143283044522,3.935033363467849,1.499716085061203,1.3569233938395535,0.31581382879020303,0.274925,0.5374162799170341,0.4625837200829659,0.9619288939441877,0.5586860767987449
619,0.9508,0.93535,0.6757375000000001,10.712935090623448,4.042197373587572,2.650275110419805,2.121497078397379,0.6178200062181,0.6780166666666667,0.84405,0.5746625000000001,6.090544450362426,3.9988344597848045,1.5230799153136703,1.4064170406595211,0.3011773020588632,0.27278333333333327,0.5685224822927571,0.43147751770724285,0.9892724402608075,0.5746874765285833
620,0.9524499999999999,0.933125,0.7387375,11.80140562112946,4.133608431527683,2.8549887626312835,2.0509947061334146,0.8440370182708321,0.6646,0.8201999999999999,0.5690375,5.64173500982151,4.09628858610487,1.3772796743273876,1.267560312440093,0.2671752421195642,0.28784999999999994,0.47805619016436834,0.5219438098356317,0.9909716060335642,0.482411592071566
621,0.9475166666666667,0.9305875,0.6785000000000001,10.977112922469908,4.227785312001884,2.596421557004789,2.0551339567164306,0.6513737046352911,0.6773916666666666,0.845425,0.5764374999999999,6.240421408072443,4.052304534984757,1.5399685177155413,1.4322775005091581,0.28124106860927056,0.27012500000000006,0.5684938701230301,0.4315061298769699,0.9584934512831175,0.5931118980124463
622,0.9618583333333333,0.9475625000000001,0.6860249999999999,11.165794913833524,3.9325711317995173,2.8393116207218188,2.253910885401765,0.680238532127205,0.7124583333333334,0.887125,0.6064499999999999,7.434043644048354,3.9497458102831127,1.8821574858548913,1.7018792878822881,0.40097307969697144,0.24939999999999984,0.6657872279955788,0.33421277200442123,1.0043672899759442,0.6628921855982836
623,0.9395083333333333,0.918225,0.6824,10.470117127818135,4.095916289508764,2.5562331814827806,1.98239183414486,0.6708993384768925,0.6782833333333333,0.8102125,0.5874625,6.0516060208216045,4.13860000542991,1.4622350584453196,1.281176304724178,0.32128772896516233,0.26122499999999993,0.5779883784435463,0.42201162155645366,1.0104210420585193,0.5720272583259125
624,0.9590000000000001,0.9437,0.6852374999999999,10.964602907597712,3.9266299152693316,2.7923698296496164,2.1953148664605653,0.6875312871655792,0.6969583333333332,0.8501875000000001,0.6033624999999999,6.623695155973508,4.002440138757324,1.6549142339028289,1.4448196267223066,0.37901367496429494,0.26204166666666684,0.6040980427466047,0.3959019572533953,1.0193066892281322,0.5926558209914786
625,0.938975,0.9185375,0.6882625,11.06523704763554,4.283820335048078,2.5830301418351507,1.9695914907030063,0.6771931334798598,0.6773250000000001,0.826525,0.5806125,6.237637823583567,4.171987296757851,1.4951238773979445,1.3449859427646074,0.3061978098744377,0.26164999999999994,0.5637147940645744,0.43628520593542564,0.973894087626583,0.5788255635049278
626,0.9370749999999999,0.9206125000000001,0.6555124999999999,10.674509767720835,4.432071274920623,2.408469788860066,1.9618858345117132,0.5558306424789212,0.6882583333333334,0.839675,0.587075,6.588030057926719,4.148873008659746,1.5879083414160513,1.418339993769853,0.3317576603103401,0.24881666666666646,0.6171740156019699,0.38282598439803006,0.9361025018114247,0.6593017478403214
627,0.9522416666666667,0.9368625,0.6811499999999999,11.254446031729062,4.15067694580368,2.7114724124958145,2.136853520592914,0.6492950933683215,0.6912833333333335,0.8555875,0.5905874999999999,6.795873242878545,4.093225498790763,1.6602733577434738,1.5016084322070329,0.34728124757043605,0.2609583333333332,0.6038389827201891,0.3961610172798109,0.9861585356405538,0.6123143094106759
628,0.9335666666666667,0.91215,0.6786500000000001,10.793777378828013,4.37818329823452,2.465355295467083,1.8850267319590541,0.6551259237166016,0.6665916666666667,0.8253375,0.5688124999999999,6.176263348312397,4.341205686938469,1.422706914554896,1.3023682017524636,0.2941852948592556,0.26697499999999996,0.5722059230559206,0.42779407694407945,0.9915541198763967,0.5770798704636007
629,0.9510666666666667,0.9358125,0.6874125,11.116146942911403,4.114397549685896,2.7017678308115944,2.1118095671130597,0.6766196895226424,0.6667916666666666,0.822775,0.5708875,5.819029215542695,4.057522384771376,1.434133607588359,1.28563578609639,0.2986560888132804,0.28427500000000017,0.5234753773431721,0.47652462265682793,0.9861765509463561,0.5308130444197177
630,0.9474333333333333,0.9297125,0.6806375,10.810315757926812,4.169987984116933,2.5924093304590383,2.0389966101561,0.6574701369889844,0.6711833333333335,0.8225625,0.5792,5.891492320491042,4.106040085132367,1.4348355589181048,1.2957419520555677,0.2917744868163366,0.2762499999999999,0.5449879959492417,0.45501200405075826,0.9846647282370748,0.5534756961640923
631,0.9465166666666667,0.9296500000000001,0.6732374999999999,10.745243434122536,4.129905932758559,2.601813118524295,2.039211697830269,0.6071872385263609,0.6698416666666667,0.8490624999999999,0.5669875,6.132538468476373,3.9923119013422506,1.5360870142471983,1.4164665075836491,0.3017119180098694,0.276675,0.5707212224715094,0.42927877752849064,0.9666834950585901,0.5903909866971695
632,0.9272166666666668,0.9021250000000001,0.694625,10.440046087803834,4.2608884897297745,2.4502040156572935,1.8149674951565995,0.6897589934341787,0.6859583333333333,0.8207,0.5864,5.959028505828055,4.087180684945136,1.4579801983743337,1.2830200502884626,0.31948438342867724,0.24125833333333346,0.5707856512998972,0.4292143487001028,0.9592320228038508,0.5950444081625648
633,0.9376083333333334,0.9151499999999999,0.685875,10.724674934296214,4.297506056851047,2.495557840389551,1.8985173237632054,0.673854560207869,0.6793833333333333,0.8281125,0.58335,6.086629750330367,4.017809770928792,1.5149123769797914,1.3443783521684882,0.3271285004022248,0.25822500000000004,0.567535126949728,0.43246487305027204,0.9349166046022517,0.6070435845892143
634,0.9458333333333333,0.926525,0.6868375,10.928583506829735,4.3019839810618485,2.540358949484572,1.9646598239664546,0.6617719344908309,0.6755833333333333,0.838225,0.5757375,6.269519861109673,4.189871364927691,1.4963513948399876,1.3817535100144174,0.28671069901736695,0.27025,0.5736809218863163,0.42631907811368375,0.9739393227339528,0.5890314812178771
635,0.93915,0.9198375,0.6668499999999999,10.781536596571186,4.352260842753045,2.4772266612934137,1.9595385449195852,0.5823170912777134,0.64405,0.8375499999999999,0.5410375000000001,5.552960216825139,4.110326950062858,1.3509777407707722,1.3216118538641761,0.21420909659582343,0.29510000000000003,0.5150434881973249,0.48495651180267507,0.9444119041961763,0.5453589539785582
636,0.9580666666666667,0.9444375,0.6828000000000001,11.231357251826196,4.067230898494025,2.76142602476413,2.184529137028527,0.6239450385420805,0.6825083333333334,0.8769250000000001,0.571075,6.557292807733136,3.9439915481621646,1.6626031591748027,1.5741333957574266,0.3137684567019213,0.27555833333333335,0.5838379690635281,0.41616203093647186,0.9696994457881669,0.6020813682006259
637,0.92685,0.9024875,0.685375,10.863071034549717,4.449698597733967,2.441304909973407,1.8251074996610397,0.69459739577381,0.7030666666666667,0.8371875,0.6099125000000001,7.151194998113139,4.281274547751106,1.6703425389688131,1.4315700866205054,0.40641996307539296,0.22378333333333322,0.658303252861824,0.341696747138176,0.9621493352226975,0.6842007043630646
638,0.9483583333333334,0.9305749999999999,0.7217125,10.674970198645545,3.8768819216288795,2.7534937649482076,2.0365068340577914,0.7673027855239994,0.6773666666666668,0.809975,0.5833499999999999,5.359120608825818,3.835472843249352,1.3972516109084625,1.2091014324346394,0.32890965394642263,0.27099166666666663,0.5020267512789676,0.49797324872103244,0.9893189735419825,0.507446804018728
639,0.9533833333333334,0.93785,0.684775,10.985440922857602,4.056407646537219,2.7081698586766545,2.154213360465194,0.6479452460820087,0.6853833333333333,0.8283375000000001,0.5828125,6.041371844041997,3.9546934771807964,1.5276460435939379,1.3511663927556954,0.34854324769472766,0.268,0.5499435012637142,0.45005649873628584,0.9749250622177354,0.5640879720670184
640,0.9392833333333334,0.9179499999999999,0.6754499999999999,10.840282324958249,4.373260440715588,2.478764407450766,1.9394584079102868,0.6476400763351468,0.706125,0.8405750000000001,0.6119,7.040958980573109,4.225935826579987,1.6661301234835113,1.4361471790822828,0.4033700364175181,0.23315833333333336,0.6495180447802799,0.35048195521972014,0.9663124078401574,0.6721615489053308
641,0.9387333333333333,0.9178374999999999,0.66605,10.915536985081319,4.412847675512939,2.4735811856031313,1.9382079791261333,0.6155500064779071,0.6725666666666668,0.8307375,0.5733125,6.183059021612198,4.230438020145054,1.4615647344716782,1.322458771665282,0.30036728060977397,0.26616666666666655,0.5664457030435444,0.43355429695645564,0.9586639583369072,0.5908699269619105
642,0.9456499999999999,0.9267375,0.6706,10.847791178403018,4.189469218445566,2.5892996493784746,2.060626435737268,0.6281939701393714,0.690825,0.85545,0.5875625,6.371721593305292,3.9386244594742723,1.617753014755763,1.4706619035450832,0.3213765465640535,0.25482499999999986,0.5873750230361016,0.41262497696389844,0.9401249308941417,0.6247840087353668
643,0.9465666666666666,0.9272624999999999,0.6803874999999999,10.330245221426988,4.023093678951081,2.567736683705644,2.0040498473215838,0.6398524668644098,0.6775833333333333,0.8389875,0.572975,6.261716479202352,4.1686802352749455,1.5020860622065344,1.3854563372377067,0.2891691805757199,0.26898333333333324,0.6061537112608231,0.39384628873917693,1.036187712228919,0.5849844618953647
644,0.9371166666666667,0.9166000000000001,0.6732874999999999,9.81280115780549,3.9136523333881335,2.507325720808301,1.9776555563022762,0.6142899916548392,0.6479583333333334,0.78475,0.5600375,5.219047188271997,4.138861278814409,1.260986256047463,1.1565024368061085,0.2399753294251131,0.2891583333333333,0.5318610969835622,0.4681389030164378,1.0575444434614119,0.5029207994727353
645,0.9382833333333334,0.9179124999999999,0.6799124999999999,10.841853924517764,4.359606871043295,2.4868879798611765,1.9288347434301647,0.652242503396295,0.6732416666666666,0.8258625,0.5735375,5.937309106055201,4.043206883561595,1.4684653239472927,1.321854102659387,0.3027863399134473,0.26504166666666673,0.5476285833946326,0.4523714166053674,0.927424651616355,0.5904831000989701
646,0.9539166666666666,0.9360375000000001,0.7165750000000001,10.949246653267592,3.898057849200753,2.80889793760054,2.099964251931932,0.766964325973331,0.6761750000000001,0.812775,0.576325,5.376508272410181,3.782737782736919,1.4213272452948413,1.2414483807637642,0.3225555920689839,0.27774166666666655,0.49103910457672134,0.5089608954232787,0.97041601973981,0.5060088607238572
647,0.942025,0.926025,0.6671750000000001,10.850183449347208,4.277071246169085,2.5368255109300715,2.043842285514729,0.5903250157088846,0.6563583333333333,0.8177749999999999,0.5575375,5.623311177411082,4.113243377291463,1.367123377249315,1.2670259247556097,0.2455884228378107,0.28566666666666674,0.5182687651008706,0.4817312348991294,0.9616962497352923,0.5389110805449482
648,0.9530000000000001,0.9350875000000001,0.688475,10.871868387800179,3.9508486961572595,2.7517804967764414,2.1214018304853597,0.7070515129438546,0.6890249999999999,0.8357125000000001,0.591,6.354268631596655,4.135765521754944,1.5364189768912058,1.3475168765945045,0.35047986292271016,0.2639750000000002,0.5844688700175097,0.4155311299824903,1.0468043298589342,0.5583363130493277
